account_id,customer_id,branch_id,account_number,account_type,currency,balance,account_status,opened_date
ACC0052695,CUST020610,BR0461,654329858546,Savings,INR,919371.33,CLOSED,2025-01-16
ACC0052696,CUST074754,BR0318,768830298463,Current,INR,2456983.41,CLOSED,2015-07-09
ACC0052697,CUST092517,BR0319,890484851304,Current,INR,3100257.62,CLOSED,2026-06-23
ACC0052698,CUST094804,BR0330,338455421251,Current,INR,852637.76,ACTIVE,2019-01-14
ACC0052699,CUST082346,BR0351,696086762361,Current,INR,1428477.71,CLOSED,2019-07-02
ACC0052700,CUST006927,BR0313,421932743309,Savings,INR,2393387.95,CLOSED,2012-08-11
ACC0052701,CUST099993,BR0084,117774722437,Current,INR,4934022.69,DORMANT,2022-01-04
ACC0052702,CUST045698,BR0285,414341221512,Current,INR,4871007.01,CLOSED,2025-05-02
ACC0052703,CUST071853,BR0113,710617491746,Savings,INR,3201408.51,DORMANT,2014-01-07
ACC0052704,CUST059041,BR0298,336401202447,Savings,INR,2296213.1,DORMANT,2022-03-18
ACC0052705,CUST050190,BR0276,495814937051,Savings,INR,1138518.83,ACTIVE,2020-06-08
ACC0052706,CUST024636,BR0454,607714622937,Current,INR,455870.14,DORMANT,2013-09-08
ACC0052707,CUST015878,BR0134,308356595215,Current,INR,4120588.29,DORMANT,2016-06-20
ACC0052708,CUST062807,BR0036,397385856420,Savings,INR,363362.6,ACTIVE,2022-09-17
ACC0052709,CUST075754,BR0301,560915457810,Savings,INR,1085199.81,ACTIVE,2012-02-05
ACC0052710,CUST023515,BR0248,413989654698,Current,INR,32569.73,ACTIVE,2012-10-29
ACC0052711,CUST018311,BR0256,625328924262,Current,INR,1261367.67,ACTIVE,2019-03-23
ACC0052712,CUST021960,BR0021,832305452758,Savings,INR,3457187.36,DORMANT,2023-05-06
ACC0052713,CUST093507,BR0080,369284800433,Savings,INR,1745969.75,DORMANT,2012-12-17
ACC0052714,CUST094582,BR0399,819687507683,Current,INR,1128797.77,DORMANT,2018-05-03
ACC0052715,CUST010252,BR0421,802244505047,Savings,INR,2151856.61,CLOSED,2024-12-02
ACC0052716,CUST089854,BR0348,616966863303,Savings,INR,392148.03,CLOSED,2014-07-13
ACC0052717,CUST003440,BR0126,682217478575,Current,INR,782946.52,DORMANT,2020-03-15
ACC0052718,CUST079880,BR0438,984782799358,Savings,INR,3183280.38,ACTIVE,2019-04-04
ACC0052719,CUST015773,BR0194,499927271213,Savings,INR,3831629.93,DORMANT,2019-05-21
ACC0052720,CUST022971,BR0102,392153568199,Current,INR,1800780.91,DORMANT,2023-09-25
ACC0052721,CUST076465,BR0316,963955551651,Savings,INR,3846936.33,CLOSED,2019-07-15
ACC0052722,CUST034936,BR0237,824379836965,Current,INR,1866833.58,CLOSED,2019-01-14
ACC0052723,CUST071390,BR0110,604937950347,Savings,INR,1969333.99,CLOSED,2023-06-17
ACC0052724,CUST049269,BR0162,230785300704,Savings,INR,513375.48,DORMANT,2025-02-13
ACC0052725,CUST095362,BR0360,152265530145,Current,INR,1707714.11,DORMANT,2015-10-03
ACC0052726,CUST013157,BR0212,138200558426,Savings,INR,924011.88,ACTIVE,2023-10-07
ACC0052727,CUST053880,BR0139,695521615739,Current,INR,4411335.56,ACTIVE,2022-01-09
ACC0052728,CUST053229,BR0194,135057714870,Current,INR,1469465.21,DORMANT,2012-12-05
ACC0052729,CUST051192,BR0065,445788441893,Savings,INR,4272019.99,DORMANT,2014-02-21
ACC0052730,CUST006090,BR0126,859079968092,Savings,INR,2688311.51,ACTIVE,2022-06-28
ACC0052731,CUST061986,BR0171,197406163642,Savings,INR,3510239.36,CLOSED,2022-06-07
ACC0052732,CUST028556,BR0207,849244420982,Savings,INR,2637104.13,ACTIVE,2013-09-22
ACC0052733,CUST043461,BR0285,800567560313,Savings,INR,3170400.81,CLOSED,2023-03-07
ACC0052734,CUST004394,BR0487,396414122680,Savings,INR,1294736.67,CLOSED,2022-07-01
ACC0052735,CUST072551,BR0068,574525934238,Savings,INR,762502.03,ACTIVE,2014-11-03
ACC0052736,CUST082877,BR0470,780764875523,Current,INR,345060.04,DORMANT,2019-02-22
ACC0052737,CUST007325,BR0099,617011529828,Savings,INR,423367.29,ACTIVE,2013-11-04
ACC0052738,CUST051684,BR0091,642536540105,Current,INR,184205.53,ACTIVE,2020-06-02
ACC0052739,CUST060161,BR0071,628864719243,Current,INR,4406889.31,CLOSED,2026-06-26
ACC0052740,CUST066827,BR0350,863223871118,Savings,INR,1331672.12,ACTIVE,2011-09-24
ACC0052741,CUST076531,BR0480,401275523246,Current,INR,4821723.49,CLOSED,2020-04-01
ACC0052742,CUST060540,BR0257,542340637128,Savings,INR,2928950.73,ACTIVE,2017-07-10
ACC0052743,CUST086636,BR0066,538645536265,Current,INR,4479593.56,DORMANT,2019-11-30
ACC0052744,CUST026631,BR0324,995388159626,Savings,INR,2808806.95,CLOSED,2015-12-17
ACC0052745,CUST018941,BR0102,128941380741,Savings,INR,2520293.83,DORMANT,2025-03-28
ACC0052746,CUST035424,BR0123,562345229771,Savings,INR,3737967.58,ACTIVE,2011-11-09
ACC0052747,CUST047548,BR0053,139038421882,Savings,INR,1313006.97,ACTIVE,2023-07-08
ACC0052748,CUST076675,BR0265,223076112559,Current,INR,4187200.97,ACTIVE,2018-09-21
ACC0052749,CUST011808,BR0060,609412598124,Savings,INR,1848861.34,ACTIVE,2022-09-03
ACC0052750,CUST011510,BR0344,179008858359,Savings,INR,4817723.13,ACTIVE,2025-09-25
ACC0052751,CUST005450,BR0445,949411124953,Current,INR,1044751.54,CLOSED,2018-04-19
ACC0052752,CUST073177,BR0361,129757322554,Current,INR,3579994.43,ACTIVE,2016-09-19
ACC0052753,CUST042465,BR0473,442415311831,Current,INR,4050604.98,CLOSED,2018-12-27
ACC0052754,CUST036981,BR0215,973417296159,Current,INR,2086057.65,DORMANT,2014-01-22
ACC0052755,CUST018776,BR0350,973958094194,Savings,INR,1194275.23,DORMANT,2018-06-06
ACC0052756,CUST093134,BR0384,677067473940,Current,INR,1491124.96,DORMANT,2019-06-04
ACC0052757,CUST083794,BR0026,579732912572,Current,INR,4413871.58,ACTIVE,2019-08-09
ACC0052758,CUST079625,BR0064,441007509485,Current,INR,363218.5,CLOSED,2021-03-26
ACC0052759,CUST018736,BR0433,612021195245,Savings,INR,2792129.26,CLOSED,2013-02-22
ACC0052760,CUST009070,BR0029,638568817338,Current,INR,1684806.14,ACTIVE,2025-10-18
ACC0052761,CUST055311,BR0273,888346122398,Current,INR,3639498.12,DORMANT,2019-03-01
ACC0052762,CUST075240,BR0052,342049383812,Savings,INR,508585.9,ACTIVE,2020-02-11
ACC0052763,CUST003856,BR0165,115141332618,Current,INR,459543.65,DORMANT,2016-12-11
ACC0052764,CUST092599,BR0391,147417444454,Current,INR,2182098.9,DORMANT,2017-08-17
ACC0052765,CUST065924,BR0487,924592872597,Savings,INR,4628146.58,ACTIVE,2021-12-01
ACC0052766,CUST085636,BR0218,245742064838,Current,INR,2455865.99,ACTIVE,2021-10-02
ACC0052767,CUST048668,BR0016,218212297196,Current,INR,4368202.5,DORMANT,2014-03-07
ACC0052768,CUST009790,BR0195,465545675623,Savings,INR,383050.0,ACTIVE,2024-11-06
ACC0052769,CUST059201,BR0187,888492104830,Savings,INR,2623672.82,DORMANT,2020-12-16
ACC0052770,CUST002845,BR0100,243637412558,Current,INR,3650638.2,ACTIVE,2020-01-11
ACC0052771,CUST005990,BR0378,913879453807,Savings,INR,2412587.67,DORMANT,2012-09-09
ACC0052772,CUST019632,BR0275,340400099818,Savings,INR,2090452.27,CLOSED,2019-09-13
ACC0052773,CUST010173,BR0358,943262004890,Current,INR,3085922.06,ACTIVE,2017-05-31
ACC0052774,CUST006850,BR0374,727961806143,Current,INR,92458.73,ACTIVE,2021-07-05
ACC0052775,CUST051080,BR0445,385521633888,Current,INR,4888273.95,ACTIVE,2020-07-12
ACC0052776,CUST077153,BR0079,539796125467,Savings,INR,2931304.61,CLOSED,2024-10-02
ACC0052777,CUST045060,BR0014,619492860039,Savings,INR,3858070.71,CLOSED,2023-04-22
ACC0052778,CUST033171,BR0066,140646968140,Current,INR,3215820.21,DORMANT,2023-08-26
ACC0052779,CUST030082,BR0075,529544697983,Current,INR,77326.54,DORMANT,2020-07-29
ACC0052780,CUST033846,BR0087,659741361915,Current,INR,2617016.34,ACTIVE,2019-01-17
ACC0052781,CUST031421,BR0429,439607855744,Savings,INR,2030587.51,CLOSED,2025-06-09
ACC0052782,CUST019098,BR0296,476283988745,Current,INR,1642402.02,DORMANT,2016-04-05
ACC0052783,CUST009111,BR0479,784923554171,Current,INR,4752489.08,ACTIVE,2022-04-08
ACC0052784,CUST044866,BR0311,236835392167,Savings,INR,2126727.97,CLOSED,2026-02-07
ACC0052785,CUST023872,BR0227,146974890234,Current,INR,2675570.36,CLOSED,2022-04-01
ACC0052786,CUST008161,BR0211,255531053720,Current,INR,2153052.05,ACTIVE,2023-06-30
ACC0052787,CUST076013,BR0099,261343474110,Current,INR,2512708.64,CLOSED,2025-01-08
ACC0052788,CUST055915,BR0415,669647055929,Current,INR,137882.07,CLOSED,2022-09-11
ACC0052789,CUST039325,BR0179,139226484178,Current,INR,4794087.19,CLOSED,2017-04-27
ACC0052790,CUST052562,BR0010,355793951524,Savings,INR,1996707.94,CLOSED,2024-01-22
ACC0052791,CUST027035,BR0293,988064348625,Savings,INR,597097.8,ACTIVE,2022-06-08
ACC0052792,CUST038085,BR0378,934555948208,Savings,INR,3589639.24,DORMANT,2024-12-28
ACC0052793,CUST080494,BR0130,173358755023,Savings,INR,1820225.34,ACTIVE,2019-03-29
ACC0052794,CUST010232,BR0277,582490092074,Savings,INR,1460031.56,DORMANT,2024-01-29
ACC0052795,CUST049899,BR0065,162492166718,Savings,INR,3816923.46,CLOSED,2014-12-20
ACC0052796,CUST040765,BR0433,153189101705,Current,INR,596974.96,ACTIVE,2019-09-01
ACC0052797,CUST031429,BR0135,895957635978,Savings,INR,738109.02,ACTIVE,2020-09-19
ACC0052798,CUST051160,BR0405,743222043388,Current,INR,4461107.26,ACTIVE,2025-04-02
ACC0052799,CUST092896,BR0306,410644588116,Current,INR,3050162.51,CLOSED,2024-06-27
ACC0052800,CUST092129,BR0344,445554898268,Current,INR,266743.92,DORMANT,2026-05-28
ACC0052801,CUST072480,BR0327,758608256589,Savings,INR,2356804.02,DORMANT,2019-01-19
ACC0052802,CUST048717,BR0420,873037447512,Savings,INR,593876.29,DORMANT,2018-09-07
ACC0052803,CUST037346,BR0319,990631352878,Savings,INR,3252254.76,DORMANT,2014-01-13
ACC0052804,CUST028209,BR0305,578436356785,Current,INR,1447468.04,DORMANT,2020-11-07
ACC0052805,CUST044179,BR0260,813946741609,Savings,INR,1365764.76,ACTIVE,2016-03-23
ACC0052806,CUST019385,BR0177,149915288307,Current,INR,2242941.65,DORMANT,2018-10-26
ACC0052807,CUST014990,BR0297,281795143885,Savings,INR,949084.92,CLOSED,2020-07-22
ACC0052808,CUST047460,BR0424,588817429354,Current,INR,272275.4,ACTIVE,2013-12-12
ACC0052809,CUST009254,BR0217,736306949686,Savings,INR,665667.54,CLOSED,2020-03-18
ACC0052810,CUST061560,BR0123,872088729371,Current,INR,2213129.24,ACTIVE,2012-05-19
ACC0052811,CUST035161,BR0145,825151129971,Savings,INR,4803566.64,ACTIVE,2020-10-12
ACC0052812,CUST001425,BR0376,694208931142,Current,INR,809220.03,DORMANT,2012-09-08
ACC0052813,CUST006036,BR0306,773334133542,Current,INR,2569924.67,DORMANT,2017-10-21
ACC0052814,CUST059821,BR0443,887870955578,Savings,INR,3260243.0,CLOSED,2014-09-09
ACC0052815,CUST051915,BR0002,369750836019,Current,INR,481618.86,ACTIVE,2020-05-08
ACC0052816,CUST080663,BR0226,402523416357,Current,INR,3365681.09,CLOSED,2011-11-03
ACC0052817,CUST065605,BR0485,791881454964,Current,INR,474539.91,ACTIVE,2018-03-29
ACC0052818,CUST064939,BR0313,753126047058,Savings,INR,2413416.58,DORMANT,2014-10-09
ACC0052819,CUST060699,BR0429,809122661961,Savings,INR,99802.21,DORMANT,2021-05-11
ACC0052820,CUST028539,BR0288,306678582835,Savings,INR,444928.04,DORMANT,2016-11-09
ACC0052821,CUST088777,BR0225,510341688764,Savings,INR,1740348.29,DORMANT,2026-03-16
ACC0052822,CUST063507,BR0368,914232442307,Current,INR,3657872.6,DORMANT,2021-07-06
ACC0052823,CUST049130,BR0492,980376963468,Savings,INR,2951751.2,ACTIVE,2013-02-12
ACC0052824,CUST030801,BR0290,710085218522,Savings,INR,2172968.09,CLOSED,2016-09-20
ACC0052825,CUST036466,BR0075,241168563972,Current,INR,2671211.47,ACTIVE,2012-05-23
ACC0052826,CUST084032,BR0330,677243111192,Savings,INR,2265496.96,ACTIVE,2017-11-25
ACC0052827,CUST023729,BR0278,300407388868,Savings,INR,3536552.34,DORMANT,2019-04-29
ACC0052828,CUST056321,BR0044,226279428369,Savings,INR,4908097.06,DORMANT,2025-08-12
ACC0052829,CUST070506,BR0443,146435970523,Savings,INR,3043999.82,DORMANT,2020-10-14
ACC0052830,CUST058741,BR0317,861548607964,Current,INR,3831694.21,ACTIVE,2021-10-09
ACC0052831,CUST078096,BR0124,737746525518,Current,INR,2602475.72,ACTIVE,2013-03-15
ACC0052832,CUST013055,BR0147,991294655868,Savings,INR,965145.06,CLOSED,2016-09-03
ACC0052833,CUST012951,BR0340,743638050482,Savings,INR,2235709.44,DORMANT,2025-11-19
ACC0052834,CUST040993,BR0346,163686698255,Savings,INR,557011.54,CLOSED,2012-11-12
ACC0052835,CUST052778,BR0392,266981499210,Savings,INR,3236147.59,ACTIVE,2019-07-12
ACC0052836,CUST084838,BR0164,157975351117,Current,INR,4861422.01,CLOSED,2024-09-09
ACC0052837,CUST023520,BR0380,219001722242,Current,INR,2565719.34,ACTIVE,2017-07-25
ACC0052838,CUST049647,BR0254,567305666299,Savings,INR,2395032.04,CLOSED,2013-09-08
ACC0052839,CUST076372,BR0194,648300809938,Current,INR,598912.42,CLOSED,2015-09-30
ACC0052840,CUST005839,BR0350,173017269558,Savings,INR,1756067.11,ACTIVE,2022-02-02
ACC0052841,CUST028605,BR0220,843843593239,Savings,INR,4585932.31,ACTIVE,2020-05-23
ACC0052842,CUST024724,BR0373,455204925741,Savings,INR,4277975.26,ACTIVE,2019-10-05
ACC0052843,CUST073478,BR0284,687757726226,Savings,INR,1123876.63,CLOSED,2018-06-05
ACC0052844,CUST003441,BR0295,977051906379,Current,INR,50095.1,CLOSED,2021-12-22
ACC0052845,CUST097610,BR0333,525712683461,Current,INR,1066042.0,DORMANT,2023-02-16
ACC0052846,CUST078176,BR0159,188813477842,Savings,INR,3950348.44,ACTIVE,2022-05-21
ACC0052847,CUST033004,BR0407,433631339310,Current,INR,1409816.59,CLOSED,2026-04-03
ACC0052848,CUST055198,BR0246,788826825479,Savings,INR,1052671.18,ACTIVE,2016-03-16
ACC0052849,CUST045473,BR0304,744492150899,Current,INR,2863084.39,CLOSED,2013-12-31
ACC0052850,CUST048305,BR0171,660375882584,Current,INR,3794530.17,CLOSED,2024-02-13
ACC0052851,CUST064255,BR0444,746097614514,Current,INR,4821036.58,DORMANT,2025-12-26
ACC0052852,CUST057228,BR0475,240807486659,Savings,INR,1035781.1,DORMANT,2019-03-20
ACC0052853,CUST035861,BR0066,815448304126,Current,INR,3510251.17,ACTIVE,2018-07-22
ACC0052854,CUST002829,BR0095,376788912746,Current,INR,4848040.54,ACTIVE,2021-11-18
ACC0052855,CUST067192,BR0064,118581885561,Current,INR,453865.38,DORMANT,2025-11-04
ACC0052856,CUST045153,BR0052,205028515045,Current,INR,4742377.48,ACTIVE,2019-06-03
ACC0052857,CUST093281,BR0320,837159465376,Current,INR,2150304.96,ACTIVE,2011-11-18
ACC0052858,CUST005922,BR0218,557088888849,Savings,INR,3667054.37,DORMANT,2015-03-21
ACC0052859,CUST075782,BR0324,107358169151,Savings,INR,4095400.95,CLOSED,2023-08-24
ACC0052860,CUST041826,BR0040,212010574835,Savings,INR,3999154.12,CLOSED,2023-10-28
ACC0052861,CUST014693,BR0151,679595581801,Current,INR,4645923.49,ACTIVE,2018-07-03
ACC0052862,CUST057198,BR0322,798509218476,Savings,INR,4920626.73,DORMANT,2026-02-12
ACC0052863,CUST013867,BR0047,275432380185,Current,INR,80784.91,ACTIVE,2011-12-05
ACC0052864,CUST075422,BR0454,706090460728,Savings,INR,958816.48,ACTIVE,2013-12-28
ACC0052865,CUST076984,BR0463,152978479650,Savings,INR,4439493.1,ACTIVE,2017-07-04
ACC0052866,CUST016162,BR0145,752739218668,Current,INR,1602865.09,CLOSED,2013-01-14
ACC0052867,CUST069493,BR0098,369806510584,Current,INR,2475153.9,ACTIVE,2026-06-17
ACC0052868,CUST066843,BR0131,440096345208,Current,INR,2721232.4,ACTIVE,2019-07-18
ACC0052869,CUST028453,BR0494,840063317975,Savings,INR,394966.63,DORMANT,2020-05-25
ACC0052870,CUST097820,BR0042,476773512005,Savings,INR,1151527.92,CLOSED,2021-12-14
ACC0052871,CUST074211,BR0164,816822557519,Savings,INR,3959888.44,DORMANT,2013-02-09
ACC0052872,CUST075972,BR0099,409351515211,Savings,INR,4778036.05,CLOSED,2021-09-02
ACC0052873,CUST000857,BR0466,264171571940,Savings,INR,885939.08,ACTIVE,2015-06-27
ACC0052874,CUST030773,BR0363,797540257451,Savings,INR,3783570.55,DORMANT,2020-07-06
ACC0052875,CUST062533,BR0061,769684098294,Current,INR,1478850.44,ACTIVE,2019-10-22
ACC0052876,CUST068854,BR0132,872843369445,Current,INR,1169892.38,ACTIVE,2016-03-08
ACC0052877,CUST075326,BR0133,546956682442,Savings,INR,2113838.51,ACTIVE,2016-05-11
ACC0052878,CUST073266,BR0489,861000425847,Current,INR,4786603.61,CLOSED,2021-06-09
ACC0052879,CUST033086,BR0011,648250366591,Savings,INR,4131786.57,CLOSED,2022-06-15
ACC0052880,CUST051125,BR0491,445928671423,Current,INR,4363970.9,DORMANT,2013-01-19
ACC0052881,CUST005533,BR0379,910556642614,Savings,INR,2439396.93,ACTIVE,2011-09-28
ACC0052882,CUST008867,BR0002,295845440927,Savings,INR,4780703.1,ACTIVE,2019-07-30
ACC0052883,CUST015642,BR0064,147831412801,Current,INR,308469.23,ACTIVE,2015-11-15
ACC0052884,CUST078583,BR0015,820214802449,Current,INR,1613112.54,CLOSED,2019-07-09
ACC0052885,CUST079241,BR0195,882346845924,Savings,INR,2770789.71,CLOSED,2018-04-07
ACC0052886,CUST016382,BR0225,285507067734,Current,INR,183870.66,ACTIVE,2014-07-09
ACC0052887,CUST019035,BR0202,988168701755,Savings,INR,4323101.66,ACTIVE,2017-06-29
ACC0052888,CUST009270,BR0202,993050434619,Savings,INR,348243.41,ACTIVE,2012-07-08
ACC0052889,CUST075953,BR0235,675549369607,Savings,INR,3320846.33,CLOSED,2012-11-29
ACC0052890,CUST032847,BR0186,455926211372,Current,INR,3720867.72,CLOSED,2014-01-08
ACC0052891,CUST034622,BR0066,651860378982,Current,INR,308616.41,CLOSED,2025-08-29
ACC0052892,CUST058296,BR0100,400725268052,Current,INR,1472125.36,CLOSED,2015-06-19
ACC0052893,CUST092208,BR0279,333522512399,Savings,INR,3358626.63,ACTIVE,2017-10-22
ACC0052894,CUST083821,BR0059,968540551348,Savings,INR,3716087.83,ACTIVE,2012-04-13
ACC0052895,CUST069385,BR0121,830898888527,Current,INR,3161869.05,DORMANT,2020-09-20
ACC0052896,CUST083911,BR0055,667629838879,Current,INR,41948.66,DORMANT,2016-05-10
ACC0052897,CUST002067,BR0095,597073551895,Current,INR,779725.09,ACTIVE,2016-02-24
ACC0052898,CUST096942,BR0005,302042407572,Current,INR,2301825.07,DORMANT,2014-12-11
ACC0052899,CUST064371,BR0150,842490832496,Savings,INR,4992981.48,DORMANT,2025-11-14
ACC0052900,CUST087407,BR0387,284958864374,Current,INR,1702633.35,ACTIVE,2018-11-21
ACC0052901,CUST079446,BR0243,612848623290,Savings,INR,3501714.16,CLOSED,2013-07-09
ACC0052902,CUST084031,BR0206,643690274519,Current,INR,284546.18,DORMANT,2018-07-27
ACC0052903,CUST065532,BR0184,164022123001,Current,INR,885037.23,ACTIVE,2026-04-01
ACC0052904,CUST078119,BR0075,396884545602,Savings,INR,3832285.3,DORMANT,2020-03-16
ACC0052905,CUST054432,BR0051,559466460338,Savings,INR,2846356.51,DORMANT,2013-03-01
ACC0052906,CUST040766,BR0431,402100452947,Current,INR,631178.82,DORMANT,2013-09-01
ACC0052907,CUST068184,BR0347,651806912670,Current,INR,63481.48,CLOSED,2022-08-03
ACC0052908,CUST039408,BR0180,279439118046,Current,INR,3451921.76,DORMANT,2020-07-25
ACC0052909,CUST009328,BR0124,497312408747,Savings,INR,2794433.71,DORMANT,2024-10-30
ACC0052910,CUST082047,BR0299,754246743599,Savings,INR,4824589.79,DORMANT,2012-04-13
ACC0052911,CUST039383,BR0462,333636130253,Current,INR,2473820.29,DORMANT,2023-06-04
ACC0052912,CUST034522,BR0038,332482864878,Current,INR,1406871.38,ACTIVE,2022-03-19
ACC0052913,CUST024172,BR0320,214485789672,Savings,INR,440206.07,CLOSED,2019-06-13
ACC0052914,CUST062585,BR0214,195922136804,Savings,INR,545268.27,ACTIVE,2017-07-28
ACC0052915,CUST013060,BR0341,325184252742,Savings,INR,2090468.39,ACTIVE,2019-12-31
ACC0052916,CUST092981,BR0187,346926892819,Savings,INR,341627.92,ACTIVE,2026-04-16
ACC0052917,CUST081441,BR0289,776917813599,Savings,INR,1373147.01,CLOSED,2014-02-12
ACC0052918,CUST055607,BR0113,855054364766,Current,INR,2814902.57,CLOSED,2026-04-20
ACC0052919,CUST042958,BR0077,150970213588,Savings,INR,2000630.02,DORMANT,2025-06-27
ACC0052920,CUST045752,BR0144,606300056803,Current,INR,663006.87,CLOSED,2012-03-27
ACC0052921,CUST012577,BR0003,510346375674,Current,INR,30898.3,ACTIVE,2022-10-13
ACC0052922,CUST005485,BR0334,576708725008,Current,INR,1980427.88,CLOSED,2012-03-20
ACC0052923,CUST034312,BR0008,809401754433,Savings,INR,1213799.83,CLOSED,2018-02-20
ACC0052924,CUST093960,BR0428,753249357135,Current,INR,1176390.65,ACTIVE,2023-03-11
ACC0052925,CUST085353,BR0110,395810042322,Current,INR,2309756.89,ACTIVE,2020-07-27
ACC0052926,CUST099153,BR0335,622228365877,Savings,INR,170003.92,DORMANT,2013-07-04
ACC0052927,CUST043130,BR0243,664133829056,Current,INR,2216433.48,ACTIVE,2015-03-03
ACC0052928,CUST049335,BR0101,410552228033,Current,INR,1357388.81,CLOSED,2015-08-07
ACC0052929,CUST086067,BR0440,258859514607,Savings,INR,1371949.43,ACTIVE,2026-01-31
ACC0052930,CUST030915,BR0042,396282307867,Savings,INR,4235003.5,DORMANT,2021-09-01
ACC0052931,CUST079304,BR0219,478497120895,Current,INR,4031402.43,DORMANT,2021-06-04
ACC0052932,CUST086033,BR0133,457041946782,Current,INR,1432043.82,CLOSED,2025-10-27
ACC0052933,CUST083561,BR0320,732507329155,Current,INR,1538275.86,ACTIVE,2015-06-03
ACC0052934,CUST070871,BR0149,713358575559,Current,INR,4201582.12,CLOSED,2024-05-29
ACC0052935,CUST084326,BR0059,161355553509,Current,INR,4764278.08,ACTIVE,2014-02-07
ACC0052936,CUST092298,BR0303,348947594580,Savings,INR,1267435.45,ACTIVE,2013-11-28
ACC0052937,CUST092068,BR0274,456244416799,Savings,INR,2806500.33,CLOSED,2018-04-20
ACC0052938,CUST017393,BR0444,933436677024,Current,INR,672975.08,DORMANT,2014-03-30
ACC0052939,CUST029558,BR0415,910358601068,Savings,INR,558455.79,CLOSED,2023-12-02
ACC0052940,CUST028155,BR0051,786924645769,Current,INR,1887935.76,ACTIVE,2013-06-24
ACC0052941,CUST020316,BR0004,479016207575,Savings,INR,231471.17,DORMANT,2014-07-23
ACC0052942,CUST016736,BR0131,814791222520,Savings,INR,3146628.54,ACTIVE,2022-04-14
ACC0052943,CUST003401,BR0037,370778007471,Savings,INR,4236417.89,CLOSED,2022-06-29
ACC0052944,CUST045403,BR0329,990215572646,Current,INR,3793605.59,DORMANT,2019-03-17
ACC0052945,CUST012468,BR0187,920295875227,Savings,INR,941905.78,DORMANT,2013-04-15
ACC0052946,CUST036644,BR0394,500303617591,Savings,INR,2405787.64,CLOSED,2014-06-30
ACC0052947,CUST051673,BR0298,111522962677,Savings,INR,3307089.22,ACTIVE,2016-03-23
ACC0052948,CUST091006,BR0013,874494316158,Savings,INR,2031635.78,CLOSED,2018-08-27
ACC0052949,CUST050319,BR0308,600702062647,Current,INR,1221592.78,CLOSED,2023-04-28
ACC0052950,CUST085112,BR0298,802753215848,Current,INR,3746905.87,CLOSED,2014-03-15
ACC0052951,CUST006534,BR0143,786787242928,Savings,INR,675373.08,DORMANT,2016-08-23
